street_name,date,total_vol_l3,total_weight_kg
south bridge,2016-07-12,1149.2549159999999,80.447844
south bridge,2016-07-13,1817.079079,127.19553400000001
south bridge,2016-07-15,2303.600559,161.252039
south bridge,2016-07-16,1250.605494,87.542384
south bridge,2016-07-17,313.299161,21.930940999999997
south bridge,2016-07-18,1096.881294,76.78169
south bridge,2016-07-19,1100.063071,77.00441500000001
south bridge,2016-07-20,1187.257194,83.108004
south bridge,2016-07-21,1383.129153,96.81904
south bridge,2016-07-22,1212.152907,84.850703
south bridge,2016-07-23,1114.935109,78.045457
south bridge,2016-07-24,983.583791,68.850865
south bridge,2016-07-26,1548.108217,108.367575
south bridge,2016-07-27,596.9887679999999,41.789214
south bridge,2016-07-28,716.206987,50.134489
south bridge,2016-07-29,2312.3625700000002,161.86538
south bridge,2016-07-30,1077.347606,75.414332
south bridge,2016-07-31,1662.475221,116.373264
south bridge,2016-08-01,943.533907,66.047374
south bridge,2016-08-02,1609.407915,112.658554
south bridge,2016-08-03,1305.149889,91.360492
south bridge,2016-08-04,1237.640973,86.634869
south bridge,2016-08-05,1844.1766910000001,129.092367
south bridge,2016-08-06,2192.366138,153.465631
south bridge,2016-08-07,1602.285818,112.160008
south bridge,2016-08-08,1607.23757,112.50663
south bridge,2016-08-09,765.431529,53.580207
south st andrew street,2016-06-04,352.226208,24.655835
south st andrew street,2016-06-05,467.235756,32.706503
south st andrew street,2016-06-06,459.640017,32.174801
south st andrew street,2016-06-09,468.406908,32.788484
south st andrew street,2016-06-16,453.420334,31.739423
south st andrew street,2016-06-18,480,33.6
south st andrew street,2016-06-20,479.267126,33.548699
south st andrew street,2016-06-22,462.80465,32.396326
south st andrew street,2016-06-24,479.631711,33.57422
south st andrew street,2016-06-27,699.187853,48.94315
south st andrew street,2016-06-29,414.446307,29.011242
south st andrew street,2016-07-02,420.264526,29.418517
south st andrew street,2016-07-03,459.38807099999997,32.157165
south st andrew street,2016-07-04,201.314613,14.092023
south st andrew street,2016-07-06,383.660049,26.856203
south st andrew street,2016-07-07,399.399178,27.957942
south st andrew street,2016-07-09,280.377101,19.626397
south st andrew street,2016-07-10,288.405959,20.188417
south st andrew street,2016-07-12,467.340431,32.71383
south st andrew street,2016-07-14,328.48228,22.99376
south st andrew street,2016-07-16,473.870766,33.170954
south st andrew street,2016-07-17,368.081432,25.7657
south st andrew street,2016-07-18,241.265908,16.888614
south st andrew street,2016-07-19,312.896075,21.902725
south st andrew street,2016-07-20,427.600712,29.93205
south st andrew street,2016-07-22,452.69845,31.688891
south st andrew street,2016-07-23,410.581873,28.740731
south st andrew street,2016-07-24,324.746133,22.732229
south st andrew street,2016-07-25,316.91767,22.184237
south st andrew street,2016-07-26,345.196152,24.163731
south st andrew street,2016-07-27,399.395169,27.957662
south st andrew street,2016-07-29,473.190295,33.123321
south st andrew street,2016-07-30,273.38672,19.13707
south st andrew street,2016-07-31,432.484553,30.273919
south st andrew street,2016-08-01,260.045519,18.203186
south st andrew street,2016-08-02,664.260653,46.498245
south st andrew street,2016-08-04,434.496571,30.41476
south st andrew street,2016-08-05,337.039473,23.592763
south st andrew street,2016-08-06,610.293568,42.72055
south st andrew street,2016-08-07,386.383612,27.046853
south st andrew street,2016-08-08,308.597845,21.601849
south st andrew street,2016-08-09,242.693235,16.988526
south st david street,2016-06-04,115.366465,8.075653
south st david street,2016-06-06,237.300849,16.611059
south st david street,2016-06-10,240,16.8
south st david street,2016-06-12,235.666437,16.496651
south st david street,2016-06-13,178.347573,12.48433
south st david street,2016-06-16,193.60867,13.552607
south st david street,2016-06-18,240,16.8
south st david street,2016-06-20,239.133666,16.739357
south st david street,2016-06-22,235.274592,16.469221
south st david street,2016-06-24,238.886981,16.722089
south st david street,2016-06-25,111.594175,7.811592
south st david street,2016-06-26,228.995597,16.029692
south st david street,2016-06-27,195.005955,13.650417
south st david street,2016-06-28,168.051429,11.7636
south st david street,2016-07-01,202.857682,14.200038
south st david street,2016-07-02,148.957433,10.42702
south st david street,2016-07-04,240,16.8
south st david street,2016-07-05,215.972932,15.118105
south st david street,2016-07-07,328.39042,22.987329000000003
south st david street,2016-07-08,76.171037,5.331973
south st david street,2016-07-10,239.700731,16.779051
south st david street,2016-07-12,240,16.8
south st david street,2016-07-14,239.280375,16.749626
south st david street,2016-07-15,189.1165,13.238155
south st david street,2016-07-16,378.415971,26.489117999999998
south st david street,2016-07-18,239.802877,16.786201
south st david street,2016-07-19,214.35275,15.004693
south st david street,2016-07-22,239.986302,16.799041
south st david street,2016-07-23,201.363842,14.095469
south st david street,2016-07-24,200.021822,14.001528
south st david street,2016-07-25,195.202967,13.664208
south st david street,2016-07-26,367.665715,25.736600000000003
south st david street,2016-07-28,240,16.8
south st david street,2016-07-30,210.591079,14.741376
south st david street,2016-07-31,229.014623,16.031024
south st david street,2016-08-02,471.800278,33.026019000000005
south st david street,2016-08-04,232.65205,16.285644
south st david street,2016-08-05,234.166551,16.391659
south st david street,2016-08-06,354.631672,24.824217
south st david street,2016-08-08,240,16.8
st andrew square,2016-06-05,462.269715,32.35888
st andrew square,2016-06-09,448.238353,31.376685
st andrew square,2016-06-12,420.640889,29.444862
st andrew square,2016-06-19,478.671166,33.506982
st andrew square,2016-06-22,189.892306,13.292461
st andrew square,2016-06-27,416.792838,29.175499
st andrew square,2016-07-02,375.849455,26.309462
st andrew square,2016-07-03,255.943827,17.916068
st andrew square,2016-07-07,306.177223,21.432406
st andrew square,2016-07-13,432.383526,30.266847
st andrew square,2016-07-16,302.10448,21.147314
st andrew square,2016-07-20,417.795107,29.245658
st andrew square,2016-07-23,312.467469,21.872723
st andrew square,2016-07-25,306.896038,21.482723
st andrew square,2016-07-29,388.756124,27.212929
st andrew square,2016-07-30,160.35557,11.22489
st andrew square,2016-07-31,117.122294,8.198561
st andrew square,2016-08-04,287.824317,20.147702
st andrew square,2016-08-06,388.112884,27.167902
st andrew square,2016-08-08,186.118378,13.028286
st mark's place,2016-06-10,733.815252,51.367068
st mark's place,2016-06-24,597.079922,41.795595
st mark's place,2016-07-06,419.402131,29.358149
st mark's place,2016-07-18,654.066596,45.784662
st mark's place,2016-07-20,510.097419,35.706819
st mark's place,2016-08-03,603.082893,42.215803
the mound,2016-06-03,111.200143,7.78401
the mound,2016-06-04,442.735109,30.991458
the mound,2016-06-05,355.371079,24.875975
the mound,2016-06-06,350.21545100000003,24.515082
the mound,2016-06-09,427.99971,29.95998
the mound,2016-06-11,235.86065,16.510246
the mound,2016-06-12,120,8.4
the mound,2016-06-13,45.649369,3.195456
the mound,2016-06-14,321.618291,22.513281
the mound,2016-06-17,404.068921,28.284824
the mound,2016-06-18,99.01937,6.931356
the mound,2016-06-19,191.44523800000002,13.401166
the mound,2016-06-20,236.172704,16.532089
the mound,2016-06-21,119.88829,8.39218
the mound,2016-06-22,338.925259,23.724768
the mound,2016-06-23,106.487415,7.454119
the mound,2016-06-24,230.199891,16.113992
the mound,2016-06-26,120,8.4
the mound,2016-06-27,359.69404000000003,25.178583
the mound,2016-06-28,87.49474,6.124632
the mound,2016-06-29,66.629847,4.664089
the mound,2016-06-30,239.818897,16.787323
the mound,2016-07-01,89.151853,6.24063
the mound,2016-07-02,344.893139,24.142519
the mound,2016-07-03,147.946426,10.35625
the mound,2016-07-04,259.35817,18.155072
the mound,2016-07-05,202.970616,14.207943
the mound,2016-07-06,238.080481,16.665634
the mound,2016-07-07,181.13971199999997,12.679780000000001
the mound,2016-07-08,343.122518,24.018577
the mound,2016-07-09,167.131606,11.699212
the mound,2016-07-10,357.341184,25.013883
the mound,2016-07-11,118.272709,8.27909
the mound,2016-07-12,240,16.8
the mound,2016-07-13,347.508613,24.325603
the mound,2016-07-14,395.569624,27.689874
the mound,2016-07-15,330.242081,23.116945
the mound,2016-07-16,111.49525,7.804667
the mound,2016-07-17,443.991986,31.079439999999998
the mound,2016-07-18,334.741229,23.431886000000002
the mound,2016-07-19,340.431397,23.830198
the mound,2016-07-20,357.690451,25.038331
the mound,2016-07-21,261.90547300000003,18.333382999999998
the mound,2016-07-22,413.442369,28.940966
the mound,2016-07-23,214.52438,15.016707
the mound,2016-07-24,359.136565,25.139559
the mound,2016-07-25,293.339013,20.53373
the mound,2016-07-26,319.92418799999996,22.394693
the mound,2016-07-27,357.677024,25.037392
the mound,2016-07-28,352.01093000000003,24.640765000000002
the mound,2016-07-29,272.19180800000004,19.053427
the mound,2016-07-30,345.862013,24.210341
the mound,2016-07-31,532.883522,37.301846
the mound,2016-08-01,113.334735,7.933431
the mound,2016-08-02,326.472749,22.853091999999997
the mound,2016-08-03,322.457449,22.572022
the mound,2016-08-04,356.33768599999996,24.943638
the mound,2016-08-05,303.969785,21.277885
the mound,2016-08-06,359.47970999999995,25.163579
the mound,2016-08-07,438.479825,30.693588
the mound,2016-08-08,464.889121,32.542238999999995
the mound,2016-08-09,397.14592500000003,27.800215
victoria street,2016-06-05,738.633792,51.704366
victoria street,2016-06-06,186.643667,13.065056
victoria street,2016-06-09,497.515264,34.826068
victoria street,2016-06-11,720.242884,50.417002000000004
victoria street,2016-06-13,296.56453799999997,20.759517000000002
victoria street,2016-06-14,55.610853,3.89276
victoria street,2016-06-17,139.439602,9.760772
victoria street,2016-06-18,258.36921,18.085844
victoria street,2016-06-19,585.080905,40.955662000000004
victoria street,2016-06-22,427.01447900000005,29.891014
victoria street,2016-06-24,133.917759,9.374243
victoria street,2016-06-25,579.192012,40.543440000000004
victoria street,2016-06-26,271.376739,18.996372
victoria street,2016-06-28,229.376191,16.056334
victoria street,2016-06-30,151.022078,10.571545
victoria street,2016-07-03,640.1447900000001,44.810136
victoria street,2016-07-04,257.362687,18.015387999999998
victoria street,2016-07-06,279.026565,19.531860000000002
victoria street,2016-07-07,332.221355,23.255495
victoria street,2016-07-08,354.94090800000004,24.845864
victoria street,2016-07-10,513.1306159999999,35.919143
victoria street,2016-07-11,122.196126,8.553729
victoria street,2016-07-12,185.575837,12.990309
victoria street,2016-07-13,478.717513,33.510226
victoria street,2016-07-14,220.62802,15.443961999999999
victoria street,2016-07-15,158.685823,11.108007
victoria street,2016-07-16,209.895016,14.692651
victoria street,2016-07-17,684.905182,47.943362
victoria street,2016-07-19,248.740865,17.41186
victoria street,2016-07-20,436.348136,30.54437
victoria street,2016-07-22,441.35666000000003,30.894966
victoria street,2016-07-23,492.567408,34.479718
victoria street,2016-07-24,319.278344,22.349484
victoria street,2016-07-25,214.506133,15.015429
victoria street,2016-07-26,330.029188,23.102043000000002
victoria street,2016-07-27,137.900966,9.653068
victoria street,2016-07-28,789.088454,55.236191
victoria street,2016-07-30,1100.944607,77.066124
victoria street,2016-08-01,691.421172,48.399482
victoria street,2016-08-03,511.574722,35.810230000000004
victoria street,2016-08-04,482.28670600000004,33.76007
victoria street,2016-08-05,867.4522,60.721654
victoria street,2016-08-07,898.1604,62.871228
victoria street,2016-08-08,804.219991,56.295399
victoria street,2016-08-09,746.256934,52.237986
waterloo place,2016-06-03,794.7435889999999,55.632051000000004
waterloo place,2016-06-05,1210.8062129999998,84.756435
waterloo place,2016-06-06,143.379682,10.036578
waterloo place,2016-06-07,248.963798,17.427465
waterloo place,2016-06-10,1124.983629,78.748854
waterloo place,2016-06-11,516.082284,36.12576
waterloo place,2016-06-12,560.122199,39.208554
waterloo place,2016-06-13,553.872103,38.771046999999996
waterloo place,2016-06-14,253.24093799999997,17.726866
waterloo place,2016-06-16,686.821031,48.077472
waterloo place,2016-06-18,196.653774,13.765764
waterloo place,2016-06-19,1220.197192,85.413804
waterloo place,2016-06-20,450.890915,31.562364000000002
waterloo place,2016-06-21,164.394248,11.507597
waterloo place,2016-06-22,735.209346,51.464654
waterloo place,2016-06-24,298.004162,20.860291
waterloo place,2016-06-25,637.450705,44.62155
waterloo place,2016-06-27,1103.640184,77.254812
waterloo place,2016-06-29,647.80133,45.346094
waterloo place,2016-06-30,183.250375,12.827526
waterloo place,2016-07-02,675.624833,47.293738000000005
waterloo place,2016-07-03,275.068972,19.254828
waterloo place,2016-07-04,627.425169,43.919761
waterloo place,2016-07-05,544.786835,38.135078
waterloo place,2016-07-07,894.398034,62.607862000000004
waterloo place,2016-07-08,690.093534,48.306547
waterloo place,2016-07-09,229.566074,16.069625
waterloo place,2016-07-11,1115.9783400000001,78.118483
waterloo place,2016-07-13,805.13028,56.359120000000004
waterloo place,2016-07-14,787.856221,55.149936
waterloo place,2016-07-15,316.679089,22.167536
waterloo place,2016-07-16,681.677407,47.717417999999995
waterloo place,2016-07-18,229.138822,16.039718
waterloo place,2016-07-19,445.74349800000005,31.202045
waterloo place,2016-07-20,416.985814,29.189007
waterloo place,2016-07-21,843.005773,59.010405
waterloo place,2016-07-22,401.135077,28.079456
waterloo place,2016-07-23,815.091857,57.056431
waterloo place,2016-07-24,328.753187,23.012723
waterloo place,2016-07-26,214.350811,15.004557
waterloo place,2016-07-27,232.926012,16.304821
waterloo place,2016-07-28,1106.6725490000001,77.467078
waterloo place,2016-07-29,482.773256,33.794128
waterloo place,2016-07-30,563.499366,39.444955
waterloo place,2016-07-31,231.843951,16.229077
waterloo place,2016-08-01,826.670401,57.866928
waterloo place,2016-08-03,147.233171,10.306322
waterloo place,2016-08-04,815.829428,57.108059000000004
waterloo place,2016-08-06,1375.609924,96.292694
waterloo place,2016-08-08,744.676283,52.127339
waverley bridge,2016-06-03,1726.689259,120.868248
waverley bridge,2016-06-05,1299.652574,90.97568
waverley bridge,2016-06-06,1042.71396,72.989977
waverley bridge,2016-06-09,2188.642369,153.204966
waverley bridge,2016-06-11,1985.9134530000001,139.013941
waverley bridge,2016-06-13,214.795216,15.035665
waverley bridge,2016-06-16,1205.268495,84.368795
waverley bridge,2016-06-18,479.915009,33.594051
waverley bridge,2016-06-19,2037.4920710000001,142.62444499999998
waverley bridge,2016-06-21,812.322942,56.862606
waverley bridge,2016-06-24,1478.1898899999999,103.473291
waverley bridge,2016-06-26,2076.734105,145.371387
waverley bridge,2016-06-28,1191.892378,83.432467
waverley bridge,2016-06-29,923.816736,64.667172
waverley bridge,2016-07-01,1175.283415,82.269839
waverley bridge,2016-07-03,2436.309026,170.54163
waverley bridge,2016-07-05,949.482124,66.46374800000001
waverley bridge,2016-07-08,1785.8111979999999,125.00678400000001
waverley bridge,2016-07-10,2486.82833,174.077983
waverley bridge,2016-07-13,1710.323154,119.722621
waverley bridge,2016-07-15,2560.885978,179.262019
waverley bridge,2016-07-17,576.620496,40.363434999999996
waverley bridge,2016-07-18,1731.781767,121.224724
waverley bridge,2016-07-19,430.937212,30.165605
waverley bridge,2016-07-20,2669.044474,186.833113
waverley bridge,2016-07-22,2097.970276,146.857919
waverley bridge,2016-07-23,1451.40893,101.598625
waverley bridge,2016-07-24,972.112871,68.047901
waverley bridge,2016-07-26,722.4784159999999,50.573489
waverley bridge,2016-07-27,1926.5577309999999,134.859041
waverley bridge,2016-07-29,2786.06469,195.024529
waverley bridge,2016-07-30,480.90864,33.663605
waverley bridge,2016-07-31,1062.694955,74.388647
waverley bridge,2016-08-02,2085.860095,146.010207
waverley bridge,2016-08-03,246.89009,17.282306
waverley bridge,2016-08-04,3248.488988,227.394229
waverley bridge,2016-08-06,2922.569274,204.579849
waverley bridge,2016-08-07,1347.821708,94.34752
waverley bridge,2016-08-08,1476.2025680000002,103.33417899999999
west bow,2016-06-05,353.79128000000003,24.76539
west bow,2016-06-09,237.848486,16.649394
west bow,2016-06-11,238.980864,16.728661
west bow,2016-06-14,190.874155,13.361191
west bow,2016-06-18,234.687506,16.428125
west bow,2016-06-22,213.0857,14.915999
west bow,2016-06-24,215.183016,15.062811
west bow,2016-06-26,172.647405,12.085318
west bow,2016-06-28,216.723427,15.17064
west bow,2016-06-30,190.312643,13.321885
west bow,2016-07-03,237.749436,16.642461
west bow,2016-07-04,238.417897,16.689253
west bow,2016-07-06,224.927603,15.744932
west bow,2016-07-08,348.349985,24.384498999999998
west bow,2016-07-11,240,16.8
west bow,2016-07-13,221.413996,15.49898
west bow,2016-07-15,198.027125,13.861899
west bow,2016-07-17,239.929171,16.795042
west bow,2016-07-19,182.987501,12.809125
west bow,2016-07-22,238.591737,16.701422
west bow,2016-07-23,165.448481,11.581394
west bow,2016-07-24,130.672611,9.147083
west bow,2016-07-26,235.503493,16.485245
west bow,2016-07-28,228.510231,15.995716
west bow,2016-07-30,319.78941,22.385258999999998
west bow,2016-08-01,416.37343599999997,29.146141
west bow,2016-08-03,161.591856,11.31143
west bow,2016-08-04,164.652039,11.525643
west bow,2016-08-05,360.642496,25.244975
west bow,2016-08-07,239.683065,16.777815
west bow,2016-08-08,240,16.8
west bow,2016-08-09,238.976508,16.728356
west maitland street,2016-06-03,119.762795,8.383396
west maitland street,2016-06-04,304.242696,21.296989
west maitland street,2016-06-05,71.971614,5.038013
west maitland street,2016-06-07,174.03906,12.182734
west maitland street,2016-06-08,77.849327,5.449453
west maitland street,2016-06-09,190.611541,13.342808
west maitland street,2016-06-10,119.865353,8.390575
west maitland street,2016-06-11,106.460178,7.452212
west maitland street,2016-06-12,213.273171,14.929122
west maitland street,2016-06-13,314.147763,21.990342
west maitland street,2016-06-15,143.355916,10.034914
west maitland street,2016-06-16,108.857641,7.620035
west maitland street,2016-06-17,204.990885,14.349362
west maitland street,2016-06-18,166.913341,11.683934
west maitland street,2016-06-20,287.709703,20.139679
west maitland street,2016-06-21,62.896679,4.402768
west maitland street,2016-06-22,189.159361,13.241156
west maitland street,2016-06-23,168.654296,11.805800000000001
west maitland street,2016-06-24,105.87233,7.411063
west maitland street,2016-06-25,223.745447,15.662181
west maitland street,2016-06-26,70.471013,4.932971
west maitland street,2016-06-27,106.839728,7.478781
west maitland street,2016-06-28,112.447718,7.87134
west maitland street,2016-06-29,150.633935,10.544376
west maitland street,2016-06-30,306.317813,21.442247000000002
west maitland street,2016-07-01,81.127995,5.67896
west maitland street,2016-07-02,172.927165,12.104902
west maitland street,2016-07-04,91.636673,6.414567
west maitland street,2016-07-05,205.654406,14.395809
west maitland street,2016-07-06,113.942307,7.975962
west maitland street,2016-07-08,290.290143,20.320309
west maitland street,2016-07-09,213.620835,14.953459
west maitland street,2016-07-11,363.460473,25.442233
west maitland street,2016-07-13,235.10299600000002,16.45721
west maitland street,2016-07-15,186.162219,13.031356
west maitland street,2016-07-16,193.60457200000002,13.55232
west maitland street,2016-07-18,116.417085,8.149196
west maitland street,2016-07-19,119.175349,8.342274
west maitland street,2016-07-20,218.966027,15.327622
west maitland street,2016-07-21,192.359781,13.465184999999998
west maitland street,2016-07-23,178.388707,12.487210000000001
west maitland street,2016-07-24,139.997094,9.799796
west maitland street,2016-07-25,169.093191,11.836523
west maitland street,2016-07-26,205.423924,14.379674000000001
west maitland street,2016-07-27,75.360403,5.275228
west maitland street,2016-07-28,198.356574,13.884961
west maitland street,2016-07-30,255.520035,17.886403
west maitland street,2016-07-31,202.114415,14.148009
west maitland street,2016-08-02,270.701709,18.94912
west maitland street,2016-08-03,171.86589099999998,12.030612000000001
west maitland street,2016-08-04,199.476079,13.963325999999999
west maitland street,2016-08-05,75.626144,5.29383
west maitland street,2016-08-06,226.471093,15.852976
west maitland street,2016-08-07,332.423734,23.269661
west maitland street,2016-08-08,58.019149,4.06134
west maitland street,2016-08-09,105.733367,7.401336
west port,2016-06-04,119.410919,8.358764
west port,2016-06-05,102.98414,7.20889
west port,2016-06-11,89.731295,6.281191
west port,2016-06-14,80.210568,5.61474
west port,2016-06-16,106.513979,7.455979
west port,2016-06-18,103.724601,7.260722
west port,2016-06-21,117.206329,8.204443
west port,2016-06-24,114.474331,8.013203
west port,2016-06-26,72.488123,5.074169
west port,2016-06-28,51.553997,3.60878
west port,2016-07-01,88.628269,6.203979
west port,2016-07-03,119.012258,8.330858
west port,2016-07-06,110.050111,7.703508
west port,2016-07-09,109.885335,7.691973
west port,2016-07-12,100.95616,7.066931
west port,2016-07-13,83.203697,5.824259
west port,2016-07-14,113.659243,7.956147
west port,2016-07-17,117.656437,8.235951
west port,2016-07-19,94.955706,6.646899
west port,2016-07-21,97.515551,6.826089
west port,2016-07-23,114.808106,8.036567
west port,2016-07-26,79.353248,5.554727
west port,2016-07-27,77.656964,5.435988
west port,2016-07-30,103.358958,7.235127
west port,2016-08-01,75.3756,5.276292
west port,2016-08-03,100.467688,7.032738
west port,2016-08-06,103.613053,7.252914
west port,2016-08-07,119.797742,8.385842
west port,2016-08-08,99.750223,6.982516
west port,2016-08-09,95.168148,6.66177
york place,2016-06-04,761.3707430000001,53.295952
york place,2016-06-06,498.606988,34.902489
york place,2016-06-10,1442.487772,100.974144
york place,2016-06-11,215.710261,15.099718
york place,2016-06-14,221.600743,15.512052
york place,2016-06-15,379.644203,26.575094
york place,2016-06-16,404.213252,28.294928
york place,2016-06-20,403.664606,28.256522
york place,2016-06-21,1299.20881,90.944617
york place,2016-06-24,380.154762,26.610833
york place,2016-06-25,977.6325870000001,68.434281
york place,2016-06-27,737.4033770000001,51.618237
york place,2016-06-30,479.26343,33.54844
york place,2016-07-02,835.316169,58.472132
york place,2016-07-04,290.41585499999997,20.32911
york place,2016-07-05,901.783774,63.124865
york place,2016-07-07,428.66747,30.006723
york place,2016-07-09,333.48706,23.344094
york place,2016-07-13,861.6573350000001,60.316013
york place,2016-07-14,884.53822,61.917676
york place,2016-07-17,556.680071,38.967605000000006
york place,2016-07-19,403.374493,28.236214
york place,2016-07-20,466.456193,32.651934
york place,2016-07-21,840.6207810000001,58.843455
york place,2016-07-23,939.777771,65.784444
york place,2016-07-29,1739.348723,121.75441
york place,2016-07-30,410.018025,28.701262
york place,2016-08-01,1037.1140249999999,72.597982
york place,2016-08-03,400.419379,28.029357
york place,2016-08-05,480,33.6
york place,2016-08-06,1580.482835,110.633798
