street_name,date,total_vol_l3,total_weight_kg,cum_total_vol_l3,cum_total_weight_kg
george iv bridge,2016-07-15,942.151592,65.950611,25508.654444,1785.605807
george iv bridge,2016-07-16,1546.251706,108.23761999999999,27054.90615,1893.843427
george iv bridge,2016-07-17,761.101116,53.277079,27816.007266,1947.120506
george iv bridge,2016-07-18,0,0,27816.007266,1947.120506
george iv bridge,2016-07-19,1346.206298,94.234442,29162.213564,2041.354948
george iv bridge,2016-07-20,426.84867599999995,29.879408,29589.06224,2071.234356
george iv bridge,2016-07-21,227.275399,15.909278,29816.337639,2087.143634
george iv bridge,2016-07-22,830.705096,58.149357,30647.042735,2145.292991
george iv bridge,2016-07-23,1034.519889,72.416392,31681.562624000002,2217.709383
george iv bridge,2016-07-24,490.518803,34.336316,32172.081427,2252.0456990000002
george iv bridge,2016-07-25,950.048266,66.503379,33122.129693,2318.549078
george iv bridge,2016-07-26,587.974073,41.158185,33710.103766,2359.7072630000002
george iv bridge,2016-07-27,354.96382900000003,24.847468,34065.067595,2384.554731
george iv bridge,2016-07-28,952.065834,66.644609,35017.133429,2451.19934
george iv bridge,2016-07-29,919.968382,64.397787,35937.101811,2515.597127
george iv bridge,2016-07-30,1423.910344,99.673724000000007,37361.012155,2615.270851
george iv bridge,2016-07-31,0,0,37361.012155,2615.270851
george iv bridge,2016-08-01,1868.6444410000001,130.805112,39229.656596,2746.0759630000002
george iv bridge,2016-08-02,630.029707,44.102079,39859.686303,2790.178042
george iv bridge,2016-08-03,1011.7725869999999,70.824081,40871.45889,2861.002123
george iv bridge,2016-08-04,0,0,40871.45889,2861.002123
george iv bridge,2016-08-05,2136.586427,149.56105,43008.045317000004,3010.563173
george iv bridge,2016-08-06,315.13343799999996,22.059341,43323.178755,3032.622514
george iv bridge,2016-08-07,1195.180362,83.662626,44518.359117,3116.28514
george iv bridge,2016-08-08,1873.382924,131.136805,46391.742041,3247.421945
george iv bridge,2016-08-09,721.02354,50.471648,47112.765581,3297.8935930000002
george street,2016-06-03,0,0,0,0
george street,2016-06-04,3915.996739,274.119772,3915.996739,274.119772
george street,2016-06-05,215.380184,15.076613,4131.376923,289.196385
george street,2016-06-06,1156.680431,80.967629,5288.0573540000005,370.164014
george street,2016-06-07,2003.044547,140.213118,7291.101901,510.377132
george street,2016-06-08,2323.452859,162.641701,9614.55476,673.0188330000001
george street,2016-06-09,222.343446,15.564041,9836.898206,688.5828740000001
george street,2016-06-10,3012.33984,210.86379,12849.238046,899.446664
george street,2016-06-11,0,0,12849.238046,899.446664
george street,2016-06-12,1573.15578,110.12090500000001,14422.393826,1009.567569
george street,2016-06-13,391.498603,27.404902,14813.892429,1036.972471
george street,2016-06-14,2142.381467,149.966703,16956.273896,1186.939174
george street,2016-06-15,723.765959,50.663617,17680.039855,1237.602791
george street,2016-06-16,832.027103,58.241898,18512.066958,1295.844689
george street,2016-06-17,1144.205804,80.094407,19656.272762,1375.939096
george street,2016-06-18,2468.649264,172.805448,22124.922026,1548.7445440000001
george street,2016-06-19,0,0,22124.922026,1548.7445440000001
george street,2016-06-20,2577.558705,180.429109,24702.480731,1729.173653
george street,2016-06-21,0,0,24702.480731,1729.173653
george street,2016-06-22,2380.384043,166.626882,27082.864774,1895.800535
george street,2016-06-23,216,15.12,27298.864774,1910.920535
george street,2016-06-24,2217.344647,155.214124,29516.209421,2066.134659
george street,2016-06-25,0,0,29516.209421,2066.134659
george street,2016-06-26,3631.518598,254.206301,33147.728019,2320.34096
george street,2016-06-27,238.268372,16.678786,33385.996391,2337.019746
george street,2016-06-28,2601.5945540000002,182.111619,35987.590945,2519.131365
george street,2016-06-29,186.123496,13.028645,36173.714441000004,2532.16001
george street,2016-06-30,1703.03492,119.212445,37876.749361,2651.372455
george street,2016-07-01,1713.473161,119.943121,39590.222522000004,2771.315576
george street,2016-07-02,1207.129874,84.49909,40797.352396,2855.814666
george street,2016-07-03,2590.4429489999998,181.331008,43387.795345,3037.145674
george street,2016-07-04,1109.47688,77.663381,44497.272225,3114.809055
george street,2016-07-05,2250.829518,157.558065,46748.101743,3272.36712
george street,2016-07-06,823.516439,57.646152,47571.618182,3330.013272
george street,2016-07-07,2503.070975,175.214968,50074.689157,3505.22824
george street,2016-07-08,856.117318,59.928213,50930.806475,3565.156453
george street,2016-07-09,1532.078324,107.245482,52462.884799,3672.401935
george street,2016-07-10,3054.305158,213.80136100000001,55517.189957,3886.203296
george street,2016-07-11,0,0,55517.189957,3886.203296
george street,2016-07-12,924.432313,64.710262,56441.62227,3950.913558
george street,2016-07-13,1928.572252,135.000058,58370.194522,4085.913616
george street,2016-07-14,1974.792774,138.235494,60344.987296,4224.14911
george street,2016-07-15,2011.680562,140.817638,62356.667858,4364.966748
george street,2016-07-16,619.183658,43.342856,62975.851516,4408.309604
george street,2016-07-17,2940.213904,205.814974,65916.06542,4614.124578
george street,2016-07-18,239.454051,16.761784,66155.519471,4630.886362
george street,2016-07-19,2318.092113,162.266447,68473.611584,4793.152809
george street,2016-07-20,405.508333,28.385584,68879.119917,4821.538393
george street,2016-07-21,3109.067971,217.634758,71988.187888,5039.173151
george street,2016-07-22,2314.108185,161.987573,74302.296073,5201.160724
george street,2016-07-23,213.581394,14.950696999999998,74515.877467,5216.111421
george street,2016-07-24,2817.286993,197.210089,77333.16446,5413.32151
george street,2016-07-25,587.289052,41.110233,77920.45351200001,5454.431743
george street,2016-07-26,1674.66349,117.226446,79595.117002,5571.658189
george street,2016-07-27,684.800163,47.93601,80279.917165,5619.594199
george street,2016-07-28,2431.418338,170.199284,82711.335503,5789.793483
george street,2016-07-29,0,0,82711.335503,5789.793483
george street,2016-07-30,3404.088659,238.286207,86115.424162,6028.0796900000005
george street,2016-07-31,1662.674152,116.387192,87778.098314,6144.466882
george street,2016-08-01,2002.827791,140.197944,89780.926105,6284.664826
george street,2016-08-02,716.168251,50.131777,90497.094356,6334.796603
george street,2016-08-03,2428.762475,170.013374,92925.856831,6504.809977
george street,2016-08-04,1863.441327,130.440892,94789.298158,6635.250869
george street,2016-08-05,1681.05575,117.673903,96470.353908,6752.924772
george street,2016-08-06,2429.024484,170.031712,98899.378392,6922.956484
george street,2016-08-07,2550.372042,178.52604200000002,101449.750434,7101.482526
george street,2016-08-08,2275.949432,159.316461,103725.699866,7260.798987
george street,2016-08-09,1651.373765,115.596164,105377.073631,7376.395151
grassmarket,2016-06-03,0,0,0,0
grassmarket,2016-06-04,186.452253,13.051658,186.452253,13.051658
grassmarket,2016-06-05,3960.799394,277.255957,4147.251647,290.307615
grassmarket,2016-06-06,904.707189,63.329502,5051.958836,353.63711700000005
grassmarket,2016-06-07,1529.588109,107.071167,6581.546945,460.70828400000005
grassmarket,2016-06-08,0,0,6581.546945,460.70828400000005
grassmarket,2016-06-09,170.3592,11.925144,6751.906145,472.63342800000004
grassmarket,2016-06-10,2333.305337,163.331375,9085.211482,635.9648030000001
grassmarket,2016-06-11,2402.11393,168.147975,11487.325412,804.112778
grassmarket,2016-06-12,0,0,11487.325412,804.112778
grassmarket,2016-06-13,2046.930944,143.285168,13534.256356,947.397946
grassmarket,2016-06-14,0,0,13534.256356,947.397946
grassmarket,2016-06-15,0,0,13534.256356,947.397946
grassmarket,2016-06-16,0,0,13534.256356,947.397946
grassmarket,2016-06-17,1141.627915,79.913954,14675.884270999999,1027.3119000000002
grassmarket,2016-06-18,1408.574063,98.600184,16084.458333999999,1125.912084
grassmarket,2016-06-19,2382.695487,166.788683,18467.153821,1292.700767
grassmarket,2016-06-20,0,0,18467.153821,1292.700767
grassmarket,2016-06-21,1325.8418179999999,92.808927,19792.995639,1385.509694
grassmarket,2016-06-22,1128.603145,79.00222099999999,20921.598783999998,1464.511915
grassmarket,2016-06-23,1313.6319330000001,91.954235,22235.230717,1556.46615
grassmarket,2016-06-24,916.814897,64.177043,23152.045614,1620.643193
grassmarket,2016-06-25,2280.759363,159.653154,25432.804977,1780.296347
grassmarket,2016-06-26,1819.545403,127.368179,27252.35038,1907.664526
grassmarket,2016-06-27,0,0,27252.35038,1907.664526
grassmarket,2016-06-28,1350.657625,94.546034,28603.008005,2002.21056
grassmarket,2016-06-29,369.821215,25.887484999999998,28972.82922,2028.098045
grassmarket,2016-06-30,2050.896355,143.562746,31023.725575,2171.6607910000002
grassmarket,2016-07-01,0,0,31023.725575,2171.6607910000002
grassmarket,2016-07-02,1074.253752,75.197763,32097.979327,2246.858554
grassmarket,2016-07-03,2695.856944,188.70998600000001,34793.836271,2435.56854
grassmarket,2016-07-04,713.330267,49.933117,35507.166538,2485.5016570000003
grassmarket,2016-07-05,0,0,35507.166538,2485.5016570000003
grassmarket,2016-07-06,829.8663809999999,58.090647000000004,36337.032919,2543.5923040000002
grassmarket,2016-07-07,1307.860776,91.550256,37644.893695,2635.1425600000002
grassmarket,2016-07-08,2845.130768,199.159156,40490.024463,2834.301716
grassmarket,2016-07-09,0,0,40490.024463,2834.301716
grassmarket,2016-07-10,2759.945988,193.196221,43249.970451,3027.497937
grassmarket,2016-07-11,191.691314,13.418392,43441.661765,3040.916329
grassmarket,2016-07-12,1430.112503,100.107877,44871.774268,3141.024206
grassmarket,2016-07-13,590.3886259999999,41.327204,45462.162894,3182.35141
grassmarket,2016-07-14,962.993232,67.409526,46425.156126,3249.760936
grassmarket,2016-07-15,1919.012701,134.33089,48344.168827,3384.091826
grassmarket,2016-07-16,2615.459092,183.082136,50959.627919,3567.173962
grassmarket,2016-07-17,700.362758,49.025393,51659.990677,3616.199355
grassmarket,2016-07-18,1018.47372,71.29316,52678.464397,3687.492515
grassmarket,2016-07-19,1686.6847619999999,118.06793300000001,54365.149159,3805.560448
grassmarket,2016-07-20,1268.577106,88.800397,55633.726265,3894.360845
grassmarket,2016-07-21,2191.891337,153.432393,57825.617602,4047.793238
grassmarket,2016-07-22,0,0,57825.617602,4047.793238
grassmarket,2016-07-23,2199.3669,153.955682,60024.984502,4201.74892
grassmarket,2016-07-24,2545.549389,178.188458,62570.533891,4379.937378
grassmarket,2016-07-25,524.93651,36.745556,63095.470401,4416.682934
grassmarket,2016-07-26,196.8,13.776,63292.270401,4430.458934
grassmarket,2016-07-27,956.263787,66.93846500000001,64248.534188,4497.397399
grassmarket,2016-07-28,1417.346084,99.21422600000001,65665.880272,4596.6116250000005
grassmarket,2016-07-29,1935.851462,135.509602,67601.731734,4732.121227
grassmarket,2016-07-30,4241.403951,296.898278,71843.135685,5029.019505
grassmarket,2016-07-31,0,0,71843.135685,5029.019505
grassmarket,2016-08-01,2489.1780830000002,174.242467,74332.313768000007,5203.261972
grassmarket,2016-08-02,0,0,74332.313768000007,5203.261972
grassmarket,2016-08-03,2261.521123,158.306479,76593.834891,5361.568451
grassmarket,2016-08-04,643.3694909999999,45.035864000000004,77237.204382,5406.6043150000005
grassmarket,2016-08-05,2167.538947,151.727726,79404.743329,5558.332041
grassmarket,2016-08-06,2692.057471,188.44402200000002,82096.8008,5746.776063
grassmarket,2016-08-07,3109.85015,217.689511,85206.65095,5964.465574
grassmarket,2016-08-08,2103.251497,147.227604,87309.902447,6111.693178
grassmarket,2016-08-09,2546.67013,178.266909,89856.572577,6289.960087
greyfriars place,2016-06-03,237.630696,16.634149,237.630696,16.634149
greyfriars place,2016-06-04,132.896877,9.302781,370.52757299999996,25.93693
greyfriars place,2016-06-05,109.444523,7.661117,479.97209599999996,33.598047
greyfriars place,2016-06-06,84.936812,5.945577,564.908908,39.543624
greyfriars place,2016-06-07,0,0,564.908908,39.543624
greyfriars place,2016-06-08,0,0,564.908908,39.543624
greyfriars place,2016-06-09,176.393925,12.347575,741.302833,51.891199
greyfriars place,2016-06-10,0,0,741.302833,51.891199
greyfriars place,2016-06-11,184.455204,12.911864,925.7580370000001,64.803063
greyfriars place,2016-06-12,0,0,925.7580370000001,64.803063
greyfriars place,2016-06-13,78.043943,5.463076,1003.80198,70.266139
greyfriars place,2016-06-14,0,0,1003.80198,70.266139
greyfriars place,2016-06-15,0,0,1003.80198,70.266139
greyfriars place,2016-06-16,0,0,1003.80198,70.266139
greyfriars place,2016-06-17,0,0,1003.80198,70.266139
greyfriars place,2016-06-18,232.812188,16.296853,1236.614168,86.562992
greyfriars place,2016-06-19,238.511948,16.695836,1475.126116,103.258828
greyfriars place,2016-06-20,0,0,1475.126116,103.258828
greyfriars place,2016-06-21,0,0,1475.126116,103.258828
greyfriars place,2016-06-22,0,0,1475.126116,103.258828
greyfriars place,2016-06-23,137.859019,9.650131,1612.985135,112.908959
greyfriars place,2016-06-24,145.371094,10.175977,1758.356229,123.084936
greyfriars place,2016-06-25,0,0,1758.356229,123.084936
greyfriars place,2016-06-26,147.423026,10.319612,1905.779255,133.404548
greyfriars place,2016-06-27,0,0,1905.779255,133.404548
greyfriars place,2016-06-28,157.693636,11.038555,2063.472891,144.443103
greyfriars place,2016-06-29,0,0,2063.472891,144.443103
greyfriars place,2016-06-30,224.537967,15.717658,2288.010858,160.160761
greyfriars place,2016-07-01,0,0,2288.010858,160.160761
greyfriars place,2016-07-02,0,0,2288.010858,160.160761
greyfriars place,2016-07-03,240,16.8,2528.010858,176.960761
greyfriars place,2016-07-04,0,0,2528.010858,176.960761
greyfriars place,2016-07-05,156.761647,10.973315,2684.772505,187.934076
greyfriars place,2016-07-06,0,0,2684.772505,187.934076
greyfriars place,2016-07-07,0,0,2684.772505,187.934076
greyfriars place,2016-07-08,0,0,2684.772505,187.934076
greyfriars place,2016-07-09,223.2,15.624,2907.972505,203.558076
greyfriars place,2016-07-10,0,0,2907.972505,203.558076
greyfriars place,2016-07-11,239.843899,16.789073,3147.816404,220.347149
greyfriars place,2016-07-12,85.613983,5.992979,3233.430387,226.340128
greyfriars place,2016-07-13,0,0,3233.430387,226.340128
greyfriars place,2016-07-14,239.173031,16.742112,3472.603418,243.08223999999998
greyfriars place,2016-07-15,95.215354,6.665075,3567.818772,249.747315
greyfriars place,2016-07-16,170.97161499999999,11.968013,3738.790387,261.715328
greyfriars place,2016-07-17,0,0,3738.790387,261.715328
greyfriars place,2016-07-18,0,0,3738.790387,261.715328
greyfriars place,2016-07-19,0,0,3738.790387,261.715328
greyfriars place,2016-07-20,228.00088,15.960062,3966.791267,277.67539
greyfriars place,2016-07-21,154.257681,10.798038,4121.048948,288.473428
greyfriars place,2016-07-22,0,0,4121.048948,288.473428
greyfriars place,2016-07-23,71.996123,5.039729,4193.045071,293.513157
greyfriars place,2016-07-24,175.399193,12.277944,4368.444264,305.79110099999997
greyfriars place,2016-07-25,105.734451,7.401412,4474.178715,313.192513
greyfriars place,2016-07-26,0,0,4474.178715,313.192513
greyfriars place,2016-07-27,239.803185,16.786223,4713.9819,329.97873599999997
greyfriars place,2016-07-28,0,0,4713.9819,329.97873599999997
greyfriars place,2016-07-29,0,0,4713.9819,329.97873599999997
greyfriars place,2016-07-30,327.69406300000003,22.938584,5041.675963,352.91732
greyfriars place,2016-07-31,0,0,5041.675963,352.91732
greyfriars place,2016-08-01,201.048834,14.073418,5242.724797,366.990738
greyfriars place,2016-08-02,0,0,5242.724797,366.990738
greyfriars place,2016-08-03,239.972532,16.798077,5482.697329,383.788815
greyfriars place,2016-08-04,0,0,5482.697329,383.788815
greyfriars place,2016-08-05,195.572483,13.690074,5678.2698120000005,397.478889
greyfriars place,2016-08-06,229.257524,16.048027,5907.527336,413.52691599999997
greyfriars place,2016-08-07,238.813628,16.716954,6146.340964,430.24387
greyfriars place,2016-08-08,235.788468,16.505193,6382.129432,446.749063
greyfriars place,2016-08-09,126.983786,8.888865,6509.113218,455.637928
haddington place,2016-06-03,66.342156,4.643951,66.342156,4.643951
haddington place,2016-06-04,162.515009,11.376051,228.857165,16.020002
haddington place,2016-06-05,147.591462,10.331402,376.448627,26.351404000000002
haddington place,2016-06-06,116.36129700000001,8.145291,492.809924,34.496695
haddington place,2016-06-07,87.115487,6.098084,579.925411,40.594779
haddington place,2016-06-08,0,0,579.925411,40.594779
haddington place,2016-06-09,137.935037,9.655453,717.860448,50.250232000000004
haddington place,2016-06-10,0,0,717.860448,50.250232000000004
haddington place,2016-06-11,85.209436,5.96466,803.069884,56.214892
haddington place,2016-06-12,273.56458599999996,19.149521,1076.63447,75.364413
